order_id,product_id,quantity,order_item_id
035c2419-6c8c-4bf8-8c7c-0373f60fc7cb,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,067ca094-5aaa-4881-a0b3-5d0645e0f638
035c2419-6c8c-4bf8-8c7c-0373f60fc7cb,c044336d-c780-56de-937a-16c5cf0f35e0,1,ce6625a4-f959-4940-9397-5d6e73b374de
035c2419-6c8c-4bf8-8c7c-0373f60fc7cb,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,03e7cddc-cb1c-4a9c-8c01-ef06ec2785a5
0404e2af-c9b6-4aec-8803-9b607da65447,4e8df017-8885-55ef-8c63-325b9636370a,1,069af0fa-8c1e-4f0a-872e-b74e0986c3e6
05943548-6a5a-4674-9ac2-02c96207d4ff,c044336d-c780-56de-937a-16c5cf0f35e0,1,a281cdbf-90bd-4d57-8501-7786ede1309c
05ae9755-a1c5-46cf-89a6-1966c1e209e0,c044336d-c780-56de-937a-16c5cf0f35e0,1,c0d59bfe-2f85-409d-9f7a-3b1ecea08f04
0656f1cc-b08a-4e45-ad04-932312f045f7,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,3e673079-cfbc-4158-b7f4-0d2f92206f4b
0656f1cc-b08a-4e45-ad04-932312f045f7,75e7f049-029c-5e6a-9793-aea4ae8237aa,2,1d45a84f-fa4e-4165-8011-882fc1984b89
06cb4e0d-3cfa-4fee-841c-6e8c1ba84043,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,ecb8a02d-fd51-40f4-a0f6-dd136cabfa67
06cb4e0d-3cfa-4fee-841c-6e8c1ba84043,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,6d734330-b8e8-4c24-b99c-2e9adf463c18
07733af1-73c1-4c92-9a96-ceab98b58d7d,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,25c46da9-a531-4d39-8377-3cd86e190afb
077bff6e-2fb9-42f2-abae-841af941ab15,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,8b7e2f41-56eb-4b1a-8478-bd82d24029bd
077bff6e-2fb9-42f2-abae-841af941ab15,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,2c7bda65-4add-41fa-9a11-e5434a2340f5
0a07f7a4-5e00-44ef-af57-42e9500024bb,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,80ab0e2a-b047-4eb2-a580-a479b0bfb90f
0a578498-ef0a-4890-aba1-c024b528acdc,4e8df017-8885-55ef-8c63-325b9636370a,1,de23ec39-463e-4cb8-8241-966c961d054d
0a578498-ef0a-4890-aba1-c024b528acdc,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,2b4962b6-25ae-44ff-8492-97852fcf3f01
0a578498-ef0a-4890-aba1-c024b528acdc,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,cb352b74-dd61-4c8d-a5a4-6857d103f044
0a57e742-7f9f-4bf7-a1f9-911cab2f9430,4e8df017-8885-55ef-8c63-325b9636370a,1,090dc605-05c2-48f1-94de-df03f3f7797a
0a57e742-7f9f-4bf7-a1f9-911cab2f9430,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,1fbbb73c-3ecd-4bf4-992f-cebd7179ac7e
0a57e742-7f9f-4bf7-a1f9-911cab2f9430,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,3eb18a38-9dc6-4d06-b4b8-05e60ba89b8b
0ae1d7c7-5067-4f37-ae63-b5dd39ff1bdd,c044336d-c780-56de-937a-16c5cf0f35e0,1,9ef52d3a-7280-4371-a0f8-64708ef78a40
0bf8d41f-317a-468d-b837-8a3df15abfee,baf9ca6e-937b-5c6a-9993-724f7a71cf91,2,1a66435a-6e22-437c-a96b-239874e4a07e
0c4af732-7c92-42b3-86d3-11f3c0e0e415,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,2accb55f-dddd-4c53-a3ed-c2da65199d37
0c4af732-7c92-42b3-86d3-11f3c0e0e415,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,200e7889-bac8-471c-9ac3-a63e11fc44f9
0c4af732-7c92-42b3-86d3-11f3c0e0e415,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,cd3f0ecb-9f10-4c83-8635-46e8f21d2c1a
0dc7a03e-c102-4328-a04e-8bad00ccd70d,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,f88039e4-c582-43ab-994b-7ac9737f9d75
0dc7a03e-c102-4328-a04e-8bad00ccd70d,c044336d-c780-56de-937a-16c5cf0f35e0,1,7fca3e78-920a-413d-ae88-2d87fedc8a4c
0e549fc5-346b-45a4-8c00-6fc11afaca46,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,0a73c082-d39b-40ef-b355-3819fc51312c
