order_id,date_time,branch,payment_type
996cda06-41df-49ff-af98-4fa28c56cf23,2024-05-08 00:00:00,Soho,Cash
b7e6478a-002e-4b05-a3d7-a08d63d1c642,2024-05-08 00:00:00,Soho,Card
e1b78081-f383-477d-b43f-f8daa1f05da8,2024-05-08 00:00:00,Soho,Card
53a6f87d-f57f-408a-b586-f4673aa96a1c,2024-05-08 00:00:00,Soho,Card
86e59667-ef9e-4145-b92b-66b91dbbc4ba,2024-05-08 07:37:00,Soho,Cash
d2e24573-a09a-423c-9884-819587b8d443,2024-05-08 10:55:00,Soho,Card
67b69822-01bd-4bde-8019-2c5478af0c19,2024-05-08 00:00:00,Soho,Card
b9121ef9-2d49-4b1f-8af3-239971760eb3,2024-05-08 14:25:00,Soho,Card
024e9f35-5a45-49c3-a177-2bf2cd12d3bb,2024-05-08 07:47:00,Soho,Card
a1fa2faf-02c1-4407-9270-dc98050e6049,2024-05-08 00:00:00,Soho,Card
f5355c14-35b7-41c5-a3e2-56e41bf4a53c,2024-05-08 14:09:00,Soho,Cash
cf296055-834b-4709-a8be-c7f5e3672b6d,2024-05-08 17:35:00,Soho,Card
cdb5a5ef-e1bd-440c-8e89-1926abb37db8,2024-05-08 00:00:00,Soho,Card
ce494590-43a5-487b-b124-60bf860e6f1f,2024-05-08 08:13:00,Soho,Cash
40abb8fd-80c3-4826-906c-97e475a28a4e,2024-05-08 17:58:00,Soho,Cash
e578fc5e-887b-4712-a47b-24c80e089a53,2024-05-08 00:00:00,Soho,Cash
b7c700c6-212c-493b-baf7-3d27cf84f291,2024-05-08 10:25:00,Soho,Card
0a2b100d-6a89-4455-ba48-584dbf665ece,2024-05-08 19:42:00,Soho,Cash
14990813-c0fc-4ea0-9a4f-29db5af14efa,2024-05-08 00:00:00,Soho,Cash
0923f5ee-7a8b-46f2-a5dd-f49a6def433a,2024-05-08 13:50:00,Soho,Cash
79d4b26a-fe97-434b-93f5-7cfe69eb158c,2024-05-08 00:00:00,Soho,Card
9d0600a2-f07b-4d7b-ba1c-78bf8e5f8a52,2024-05-08 00:00:00,Soho,Cash
ef4c122f-1e59-4f24-a1b7-f823f5d15adb,2024-05-08 22:54:00,Soho,Cash
ed9ac825-0a73-4d5e-a415-71f602ff3881,2024-05-08 00:00:00,Soho,Card
e2accddf-dd01-4451-86c8-6afd470cb631,2024-05-08 18:59:00,Soho,Card
33d5e433-ac4a-4e7c-beb7-9355987bd871,2024-05-08 11:54:00,Soho,Cash
9b9ae227-9df9-47d0-b50d-bff07fff7caf,2024-05-08 00:00:00,Soho,Card
3b4e581b-e6b5-412d-ad80-32702325b184,2024-05-08 18:10:00,Soho,Card
3b680310-74de-42a7-80cc-df2f087b0213,2024-05-08 00:00:00,Soho,Card
9f4a909b-716f-4ef2-8ae3-5a3911c46d83,2024-05-08 16:15:00,Soho,Cash
56faf743-a589-4484-9915-ab1dd61fbd12,2024-05-08 16:26:00,Soho,Cash
42284763-d65f-492a-933e-fd813bc6ecd4,2024-05-08 00:00:00,Soho,Card
61c259d0-1056-41f5-8544-da33b9a03e96,2024-05-08 00:00:00,Soho,Cash
d48b2e0c-384b-48a5-998e-1f1335938e2f,2024-05-08 00:00:00,Soho,Card
5bc8d234-39e3-4c7b-af4d-750fc27fa52e,2024-05-08 13:34:00,Soho,Cash
3680b423-3169-44a0-b6e4-ed1420c8a78c,2024-05-08 20:35:00,Soho,Cash
e5be2fa8-813f-4e11-bb7a-fd39020fd796,2024-05-08 18:21:00,Soho,Cash
877e0c7c-a6e8-4216-b096-6c8e9f19cb4e,2024-05-08 00:00:00,Soho,Card
881c75a8-7d08-4483-b421-889f2f70371b,2024-05-08 19:38:00,Soho,Cash
3db9b5c9-08c1-4a9f-8988-571bae71def7,2024-05-08 00:00:00,Soho,Card
af120bbc-6967-4af5-b9db-9464e717caac,2024-05-08 09:27:00,Soho,Card
51450ab4-76be-402f-beb5-84dcd9cd2e24,2024-05-08 00:00:00,Soho,Card
23c77571-a3a8-4485-b390-bae34160cb6a,2024-05-08 21:05:00,Soho,Cash
5b2638b6-c049-4812-85ff-f2ea474ef8e3,2024-05-08 12:35:00,Soho,Cash
6d7e4a98-9f6c-4d3c-b70d-feca66a44b7c,2024-05-08 20:53:00,Soho,Cash
48f7f30a-f6c3-47d2-919a-8d7e9df791c6,2024-05-08 14:20:00,Soho,Cash
3eb830aa-040e-4668-8667-930e2c78c40b,2024-05-08 16:26:00,Soho,Cash
1931a83e-23f4-4365-adee-295353d449a8,2024-05-08 13:20:00,Soho,Cash
b3a01eb4-005b-459e-b841-f8d1f2404c60,2024-05-08 14:14:00,Soho,Cash
04e3e5d8-e2d2-4729-9c7d-6fe56ad433e5,2024-05-08 20:48:00,Soho,Card
99bb8d70-d815-4ddc-9cd8-14ad6c49eb61,2024-05-08 07:40:00,Soho,Card
757d69f5-c134-4ca1-b7b0-f134f2eef62b,2024-05-08 13:10:00,Soho,Cash
d2567802-b29d-420a-bc62-baf1b540f7b3,2024-05-08 00:00:00,Soho,Cash
5bd080ff-6090-4495-b95b-8a921a00292b,2024-05-08 17:22:00,Soho,Cash
fdc6db5c-b30b-4b58-adc0-3e9b2feb7046,2024-05-08 00:00:00,Soho,Cash
521d0496-5349-4836-8123-465db8225b74,2024-05-08 19:18:00,Soho,Cash
5f0207cb-4eae-4b2b-a8b5-34019edb168c,2024-05-08 00:00:00,Soho,Cash
d3002286-9b98-4761-ad4c-80615c54e3a5,2024-05-08 00:00:00,Soho,Card
7f82449b-49bc-4d34-9a3f-7073c2a35639,2024-05-08 15:04:00,Soho,Card
1ac56737-2954-4325-a6f8-c26589946a3d,2024-05-08 10:37:00,Soho,Cash
3e5498c1-fa5f-4452-9171-5bd65c83f026,2024-05-08 00:00:00,Soho,Card
45b549b4-9fdb-49c2-aecd-adc22289e9e2,2024-05-08 00:00:00,Soho,Card
b38a363f-7371-4c77-89f7-ed7676859b24,2024-05-08 00:00:00,Soho,Cash
80328b21-39f4-4e6b-9cb1-0463eed9108a,2024-05-08 18:19:00,Soho,Card
8b0d6122-110f-4a65-bc04-6319df1f8d78,2024-05-08 00:00:00,Soho,Cash
826d9802-f9be-4811-8b12-a46ad173a423,2024-05-08 08:03:00,Soho,Cash
3a81afae-9348-4a37-bbbf-c474b53c49d4,2024-05-08 18:11:00,Soho,Cash
19496695-c531-4f68-bb8e-935b45440de4,2024-05-08 11:36:00,Soho,Cash
05ba713c-b018-44e1-9d4b-9847ba0db957,2024-05-08 00:00:00,Soho,Card
f39824e2-bcb0-4a4c-b33d-69c2ffd96d40,2024-05-08 19:04:00,Soho,Card
93a653c0-90b4-4dd0-9cfd-015294222895,2024-05-08 11:14:00,Soho,Card
90acb42c-cf57-444d-92de-f27476b6cd79,2024-05-08 11:54:00,Soho,Cash
2cdf54ea-6389-40d4-b29a-d37088282e99,2024-05-08 21:58:00,Soho,Cash
9ddebcf0-7825-47a0-bd70-7540a8add114,2024-05-08 17:06:00,Soho,Card
c550bcfa-4d91-4c0a-b262-e52f0b5bd7e5,2024-05-08 15:09:00,Soho,Cash
e4584cc2-f668-4868-98e6-0ba5b583327f,2024-05-08 09:29:00,Soho,Card
42d0825b-0961-47bd-967d-de9769b263b2,2024-05-08 19:16:00,Soho,Card
24af1bf8-4f06-411f-bd4a-e50ddba9c00e,2024-05-08 09:49:00,Soho,Cash
8e153f96-0f75-4524-bfc5-61ed71a6a773,2024-05-08 00:00:00,Soho,Card
ceac3288-5d70-45a3-841d-c2a3b6a4db0b,2024-05-08 13:31:00,Soho,Cash
e750871b-dab2-4089-ad0c-590579caf246,2024-05-08 19:38:00,Soho,Cash
c69b21eb-60bf-4581-80d5-7174df2d6e0b,2024-05-08 00:00:00,Soho,Card
e7d9611c-a9ea-47f8-b640-25a0a7f61914,2024-05-08 17:08:00,Soho,Cash
0f5f26e7-2345-4d35-b3c1-2b5cd9c9f56c,2024-05-08 00:00:00,Soho,Cash
de83a8e9-f2a8-4d89-8e76-d45907598ec6,2024-05-08 00:00:00,Soho,Cash
7b93d721-5b93-479f-a00f-6ea9efc31540,2024-05-08 00:00:00,Soho,Cash
5ed73844-126f-4112-9c18-0183993cd09d,2024-05-08 11:53:00,Soho,Cash
a07b2c00-6183-48df-b5d6-5f7c6aab7b09,2024-05-08 00:00:00,Soho,Card
bb0559c7-f8dc-4cab-af72-6392a7062a53,2024-05-08 22:33:00,Soho,Card
32626277-22fd-4b9a-ae11-d63c710174b0,2024-05-08 00:00:00,Soho,Card
f63e5abf-c7ab-4ca3-90ee-6364cd1353ed,2024-05-08 00:00:00,Soho,Card
ead9cd4a-6fc8-4998-8184-d0d01973d3cf,2024-05-08 00:00:00,Soho,Cash
8cc03a5f-1295-471b-b192-18b75180b9db,2024-05-08 20:49:00,Richmond,Card
dcbd2bd4-5767-4306-ba5a-584855865d84,2024-05-08 14:50:00,Richmond,Cash
3e9880c7-ef21-45af-8057-c404b55f9bfd,2024-05-08 00:00:00,Richmond,Card
c4661e56-1e01-4967-a184-d9843a6464f8,2024-05-08 00:00:00,Richmond,Cash
21bf8b51-a75b-4252-8f9b-36397584a46e,2024-05-08 15:31:00,Richmond,Card
448bc3ee-5c8f-4efb-b3d6-be07810a86ea,2024-05-08 10:37:00,Richmond,Cash
20f033da-0409-4d61-8d01-ada655d8893a,2024-05-08 12:58:00,Richmond,Card
e971b4ff-d7f9-49b3-bf45-279f03d1c9fe,2024-05-08 17:17:00,Richmond,Card
0de4b04c-b463-414d-9c5c-87881ebd3f0e,2024-05-08 17:52:00,Richmond,Cash
13085e65-1801-423b-ba7d-ff92e5499d46,2024-05-08 12:23:00,Richmond,Card
fdf41678-ebc3-4b3d-a5ce-f6a2833c9508,2024-05-08 18:47:00,Richmond,Cash
