order_id,product_id,quantity,order_item_id
00f829f2-3f8a-46a1-95ba-26a874dc42e8,6c7bb5ee-028d-491c-8689-b4fe3fa1ac25,1,8bd40a17-c0b7-444c-8f84-24bb94e1f1d9
00f829f2-3f8a-46a1-95ba-26a874dc42e8,91f3ffb0-d540-4d0f-8ec6-5532293dbc6e,1,1a290778-368c-479b-b875-dd16202d2f49
00f829f2-3f8a-46a1-95ba-26a874dc42e8,9669e15d-653a-40d8-af1f-bc8a0002844d,1,510329f8-45ac-472a-b9d7-e4a4faa8eece
0205e251-a73c-4822-8023-4fc79e15804f,91f3ffb0-d540-4d0f-8ec6-5532293dbc6e,1,c117b8a8-0abd-4558-b442-c169f2e0212e
02bbaad7-1d64-4276-8324-e10998af68db,22975cd1-dc32-411a-bc19-0f00e72d5b37,2,e28acd2a-6c22-4e95-a025-9b9af4ebeaba
02bbaad7-1d64-4276-8324-e10998af68db,9669e15d-653a-40d8-af1f-bc8a0002844d,1,53f533ed-46e6-42d8-a6db-e8dadce84e86
02c228de-b2e5-4992-b52b-d83d5d83f07d,59904bdf-3ef1-4b25-9c06-7fe6d8691eb9,1,d5069f55-b214-4130-b5ce-76d1a978e2e9
02c228de-b2e5-4992-b52b-d83d5d83f07d,91f3ffb0-d540-4d0f-8ec6-5532293dbc6e,2,58531f4f-7556-45b0-96a2-3d8860855be8
0349c011-0eb4-4dd4-8c79-928bf84b72e7,a19dfc19-b1fe-442f-8f3e-811b3bf6e9d7,1,e8958341-1dac-49e1-a528-2f8d5ab7ebec
038bb76f-7fa9-480d-a063-8c0d943d54d9,59904bdf-3ef1-4b25-9c06-7fe6d8691eb9,1,a2c4d437-5c93-4a9a-bf23-b639bd6072cb
038bb76f-7fa9-480d-a063-8c0d943d54d9,91f3ffb0-d540-4d0f-8ec6-5532293dbc6e,1,25693266-8d8f-411f-a3fc-d0b12e1a313a
038bb76f-7fa9-480d-a063-8c0d943d54d9,9669e15d-653a-40d8-af1f-bc8a0002844d,1,da50bb85-f096-4ee3-bf05-ed105842ad73
0443605c-4778-4358-814a-1d0d74c5d9a1,22975cd1-dc32-411a-bc19-0f00e72d5b37,1,164e5639-ca6a-424a-840a-47fe98351577
0443605c-4778-4358-814a-1d0d74c5d9a1,59904bdf-3ef1-4b25-9c06-7fe6d8691eb9,1,82fddf9e-f950-42c3-bbbf-eeec86e5f338
0443605c-4778-4358-814a-1d0d74c5d9a1,6c7bb5ee-028d-491c-8689-b4fe3fa1ac25,1,18f44849-239b-4523-82db-9b741f65765f
0443605c-4778-4358-814a-1d0d74c5d9a1,bc841a17-2ead-4ec2-8882-5712cae5702b,1,a7dfdd2a-26e0-439d-942d-3ecb70b58b2b
0632b30a-be21-464d-bf24-47bb6f6550ba,6c7bb5ee-028d-491c-8689-b4fe3fa1ac25,1,4e38995a-790d-4b0f-a2d6-040433f95bcf
0632b30a-be21-464d-bf24-47bb6f6550ba,91f3ffb0-d540-4d0f-8ec6-5532293dbc6e,1,a0d832d0-3b64-4fb2-8572-8f88c6eafa62
0632b30a-be21-464d-bf24-47bb6f6550ba,bc841a17-2ead-4ec2-8882-5712cae5702b,1,bdc1b060-f387-4283-92a0-a4456ccc0294
06c5e945-1578-454e-a5fa-9106396f7141,22975cd1-dc32-411a-bc19-0f00e72d5b37,1,87045f43-d17b-4615-9453-3592465cf46b
0765b0dd-4380-4f8b-830e-a702e132c1fd,22975cd1-dc32-411a-bc19-0f00e72d5b37,1,5c49a12b-5416-48dc-a67f-9d4e4534de5a
0765b0dd-4380-4f8b-830e-a702e132c1fd,59904bdf-3ef1-4b25-9c06-7fe6d8691eb9,1,b4c14726-3c96-4bcb-abfb-37d618f81fa7
0765b0dd-4380-4f8b-830e-a702e132c1fd,6c7bb5ee-028d-491c-8689-b4fe3fa1ac25,1,fdf68c1a-db97-477d-83ba-8c7c999666cf
0765b0dd-4380-4f8b-830e-a702e132c1fd,a19dfc19-b1fe-442f-8f3e-811b3bf6e9d7,1,68a1a70e-fe3e-44f1-9a0b-04109733963f
08fb635d-5466-4fd9-b732-c3f1b40ec58b,6c7bb5ee-028d-491c-8689-b4fe3fa1ac25,1,71de6a53-e6e5-48e4-a40a-e3cf02600da8
0bebec8e-c648-42d3-8818-a6d3e61584a1,91f3ffb0-d540-4d0f-8ec6-5532293dbc6e,1,2b8d669b-ab8c-4b35-ac54-529009893673
0bebec8e-c648-42d3-8818-a6d3e61584a1,9669e15d-653a-40d8-af1f-bc8a0002844d,1,a70f54ea-a061-464f-b92c-271547b2aa61
0bebec8e-c648-42d3-8818-a6d3e61584a1,a19dfc19-b1fe-442f-8f3e-811b3bf6e9d7,1,19e624fe-3371-442e-9983-eaac90ee6aa1
0cf9cebc-c19e-4789-bd72-3956d922e685,6c7bb5ee-028d-491c-8689-b4fe3fa1ac25,1,fffe058f-de0b-45bd-9c8b-7cfb0999d433
0cf9cebc-c19e-4789-bd72-3956d922e685,91f3ffb0-d540-4d0f-8ec6-5532293dbc6e,2,2e221bb1-92b1-4cd1-b6d5-3835113bcd44
0d731c5c-abf2-4be0-86d0-3f04a6b7ba9d,91f3ffb0-d540-4d0f-8ec6-5532293dbc6e,1,ab110ae1-0413-4b43-8767-c11a91f82348
0d731c5c-abf2-4be0-86d0-3f04a6b7ba9d,9669e15d-653a-40d8-af1f-bc8a0002844d,1,fa01b64e-11aa-4d50-bed1-d86d4b82ce24
0d731c5c-abf2-4be0-86d0-3f04a6b7ba9d,a19dfc19-b1fe-442f-8f3e-811b3bf6e9d7,1,d2a62878-d44c-499d-8b95-5d67af5e47f9
0d86f6ef-3f56-4750-a978-a1123251ebf2,a19dfc19-b1fe-442f-8f3e-811b3bf6e9d7,1,c42556e5-7ab9-43ef-89f5-710718448857
0d947d68-f14a-45b4-b537-79ba69f11b12,22975cd1-dc32-411a-bc19-0f00e72d5b37,1,181621ac-20e2-43f2-824c-e841d58c78fe
0d947d68-f14a-45b4-b537-79ba69f11b12,9669e15d-653a-40d8-af1f-bc8a0002844d,1,4ecaa4d5-2e63-4b70-946f-32f8236aa8a5
0d947d68-f14a-45b4-b537-79ba69f11b12,bc841a17-2ead-4ec2-8882-5712cae5702b,1,2c6863d1-c289-46bf-888f-f98f6b82fdef
0d9ffd8e-c19d-4351-9de3-ab387abbd8ee,6c7bb5ee-028d-491c-8689-b4fe3fa1ac25,1,dc27ce03-6ab8-4f52-a7a1-2e35a2c7d5b0
0d9ffd8e-c19d-4351-9de3-ab387abbd8ee,a19dfc19-b1fe-442f-8f3e-811b3bf6e9d7,1,1ab7f7be-c7b1-4e7a-a584-4f6b9e2ff5ee
0f37f9f6-cfdf-4e49-b236-08ab5f0f3cf9,22975cd1-dc32-411a-bc19-0f00e72d5b37,1,8d85d519-92b2-45dd-adcb-f39d1b2e598f
0f37f9f6-cfdf-4e49-b236-08ab5f0f3cf9,59904bdf-3ef1-4b25-9c06-7fe6d8691eb9,1,135a52e2-ef6f-4893-9ae9-262d9cf4ad6f
0f37f9f6-cfdf-4e49-b236-08ab5f0f3cf9,a19dfc19-b1fe-442f-8f3e-811b3bf6e9d7,1,0c0f99d8-ae7a-415d-bf88-ced73fe4880b
