order_id,date_time,branch,payment_type
24c4344b-2612-483f-854d-a4f30f0119c0,2024-05-10 00:00:00,Brixton,Cash
d8789060-f927-4c6e-942e-3e6c83ffcaaa,2024-05-10 00:00:00,Brixton,Cash
96c57399-8212-45e4-9967-7a12b6461e4c,2024-05-10 09:48:00,Brixton,Cash
f2420e9d-03a1-4d73-9ae3-f4ed2e45e04b,2024-05-10 12:16:00,Brixton,Card
9e9364cc-ed64-4a03-a827-affa43b67976,2024-05-10 17:21:00,Brixton,Cash
0c2066e6-85f0-4988-9cf5-6c6dd6d5fe48,2024-05-10 00:00:00,Brixton,Cash
1a89004c-ec13-447b-a4aa-e9d0da75969f,2024-05-10 14:19:00,Brixton,Card
f062592a-0b38-4d3f-a608-179a3cd91a10,2024-05-10 21:01:00,Brixton,Cash
eb5cd203-547a-48fa-b010-cc28a9bdacf4,2024-05-10 16:00:00,Brixton,Cash
560b09d7-f08c-4756-80c7-2f7fe64b92ad,2024-05-10 00:00:00,Brixton,Card
1199906e-c49a-4631-b7b5-32516ca8193f,2024-05-10 07:37:00,Brixton,Card
a1efd12b-ea1b-401e-9d51-d75d8dc2c5e6,2024-05-10 11:24:00,Brixton,Card
08f2dd04-a6a2-4778-829e-e612839223cb,2024-05-10 15:32:00,Brixton,Cash
ab9d3932-40fe-4c90-8744-eb53a4e5fe48,2024-05-10 12:25:00,Brixton,Card
52d0fa32-295a-4106-abae-970b1d91a0fb,2024-05-10 18:41:00,Brixton,Card
bf150d14-1e7d-4078-94d3-390c5b32263a,2024-05-10 11:20:00,Brixton,Card
a67150ea-c981-49c5-aaa8-517bf631f172,2024-05-10 17:32:00,Brixton,Card
c44eacb6-70e8-41fa-8af6-15d7072734df,2024-05-10 08:48:00,Brixton,Card
ba8b2c78-1d8f-4a97-8d5c-7039664b5219,2024-05-10 07:23:00,Brixton,Cash
57fc036f-5bd8-4e63-ba8e-5e300853043e,2024-05-10 15:28:00,Brixton,Card
8225bae0-fe75-4199-91e7-afed47334513,2024-05-10 00:00:00,Brixton,Cash
bd7d6ef6-f17b-4d4b-a6ff-b4d15f6fca0b,2024-05-10 00:00:00,Brixton,Card
42917300-9ae9-4872-8ad0-f1b0896d382c,2024-05-10 20:21:00,Brixton,Card
fc8b5519-764e-44b1-9cc4-971ce7007013,2024-05-10 12:58:00,Brixton,Cash
b497fc39-d308-4853-9fe1-c56db73f9b72,2024-05-10 17:03:00,Brixton,Cash
bfa04e29-1b30-47c7-8d88-34afd5d3b178,2024-05-10 00:00:00,Brixton,Card
a62283c2-9863-4dd6-a832-a9ca88d1ab59,2024-05-10 00:00:00,Brixton,Cash
6c98beee-991a-4b8f-96d7-12a5138df651,2024-05-10 15:28:00,Brixton,Card
898c222a-2504-488f-b707-7a8e2bb9a33f,2024-05-10 17:59:00,Brixton,Cash
b287f98c-21a8-4f15-90b2-32c95014eab7,2024-05-10 21:15:00,Brixton,Card
5488f632-4cc1-40a9-8113-cca56220a733,2024-05-10 00:00:00,Brixton,Card
4065fbc4-a3a9-4613-b646-531600db50aa,2024-05-10 00:00:00,Brixton,Card
69f1b7dd-e51d-4850-b963-89ff16099506,2024-05-10 19:21:00,Brixton,Card
812c2425-f0d7-4d0b-b29f-649990efa331,2024-05-10 00:00:00,Brixton,Card
7857bef7-4da4-48e2-b75d-f334704ed5e6,2024-05-10 18:42:00,Brixton,Card
6028c10b-b85d-43dc-ac37-858d03290dec,2024-05-10 20:36:00,Brixton,Card
8dc618eb-ea10-4b76-aa5f-2a987d4ab50b,2024-05-10 11:41:00,Brixton,Cash
030119fc-8187-4c89-b00d-f427a39fff42,2024-05-10 10:50:00,Brixton,Cash
a0d98a05-be6b-49d7-97aa-97a7b4624662,2024-05-10 17:00:00,Brixton,Cash
10533a66-0cc7-4a31-bd84-d097dce334c2,2024-05-10 17:47:00,Brixton,Cash
97c35369-75b0-4e3b-bb88-83101ee92729,2024-05-10 16:18:00,Brixton,Cash
d7874ba6-1144-4120-afff-872078219030,2024-05-10 09:14:00,Brixton,Cash
72b20487-e040-486a-a011-4494c763be21,2024-05-10 17:03:00,Brixton,Card
e08a7d05-132f-4e9b-bbd4-04be3e195755,2024-05-10 20:49:00,Brixton,Cash
0d669f32-5c7f-408a-b48b-e7b48292ead1,2024-05-10 00:00:00,Brixton,Cash
e0db00c8-5fa5-4ce6-85d0-126640396ae2,2024-05-10 20:13:00,Brixton,Card
3cb07645-5f4c-4e2f-9e97-02b66aa18586,2024-05-10 00:00:00,Brixton,Cash
ea039cfd-a13e-412e-8d24-16ad60948781,2024-05-10 15:33:00,Brixton,Card
2aab430e-5043-453d-8887-0f4855681125,2024-05-10 17:54:00,Brixton,Cash
eb2eb2d1-8a2f-4833-af7c-d426d9798447,2024-05-10 09:27:00,Brixton,Cash
81cc2d3b-ff03-476f-b7ed-91b7aa759653,2024-05-10 00:00:00,Brixton,Card
17adc72a-1b12-49d2-82ea-e9eabfe66b2c,2024-05-10 00:00:00,Brixton,Cash
90d27f2b-77cb-406d-8774-624af64f3520,2024-05-10 00:00:00,Brixton,Card
32284804-94be-4173-a584-e17406d201e7,2024-05-10 12:51:00,Brixton,Card
ebc8fa57-214e-43f9-9521-e4698108ddec,2024-05-10 00:00:00,Brixton,Card
c68ccf04-aa8b-4f75-ab7e-dafc3fb69909,2024-05-10 00:00:00,Brixton,Card
e34c842a-31ce-436b-83c4-71b196e47168,2024-05-10 00:00:00,Brixton,Cash
7db4a349-f1f5-4c17-9e5c-6ca47618f9f6,2024-05-10 20:49:00,Brixton,Card
e895e048-c24d-40d8-97a9-9812f2450fb2,2024-05-10 10:22:00,Brixton,Cash
25140fce-d3c2-44c7-8996-2f806e15a1e0,2024-05-10 00:00:00,Brixton,Cash
9a062c99-fe28-43fe-ae5e-808ac4a0d585,2024-05-10 13:27:00,Brixton,Cash
dd634009-fc9b-4a6b-9aa4-c99995a92b8b,2024-05-10 09:07:00,Brixton,Cash
8a4046fd-afe4-4ec5-bc5f-d7134a82a8b1,2024-05-10 20:53:00,Brixton,Card
00c284b8-49f4-4343-9fed-9e85d175b5a9,2024-05-10 00:00:00,Brixton,Cash
cad0d068-c1b3-42c7-8d65-c65f1ac98920,2024-05-10 14:11:00,Brixton,Card
9d2ae120-899f-4ffa-b0bf-eefd3dd00bad,2024-05-10 00:00:00,Brixton,Card
0a29bce5-6bb5-4311-9db6-3fd6a3f5b546,2024-05-10 20:48:00,Brixton,Cash
3b4c2e59-69bd-40a0-9b62-05dddb8315c2,2024-05-10 00:00:00,Brixton,Cash
e206cea7-2f76-4e82-b49a-7979ab3bbb97,2024-05-10 22:58:00,Brixton,Cash
f7fe067e-af6b-4f5f-997f-340ea09c2cd1,2024-05-10 20:00:00,Brixton,Card
09ce19f4-b92c-4703-8b54-bfbc29c4d878,2024-05-10 00:00:00,Brixton,Cash
ac84c72e-042c-4ebc-9a95-3f5f4b0134d6,2024-05-10 19:07:00,Brixton,Card
b5e89b23-87b6-4a7b-b88f-5958e0b69a18,2024-05-10 20:16:00,Brixton,Card
790ed16b-1a42-4788-b392-9282e5a1d749,2024-05-10 11:11:00,Brixton,Cash
4330c417-5cad-4042-bc68-1112b58c2837,2024-05-10 11:53:00,Brixton,Cash
614b38f4-c8bf-45f4-b8b4-ce101bcb050d,2024-05-10 00:00:00,Brixton,Cash
6164fb91-7555-48cd-b151-191cb165fbe6,2024-05-10 12:20:00,Brixton,Card
32cf344d-c101-43ed-ae08-f75dfc9fc0de,2024-05-10 21:59:00,Brixton,Card
7cd5c6d8-3ee5-4848-bb10-38af373b01ad,2024-05-10 00:00:00,Brixton,Card
