date_time,branch,payment_type,order_id,product,price
2024-04-25 08:10:00,Richmond,Card,e96abbdc-ab8d-4c83-92f5-cb061fd0b9c3,Macchiato,3.1
2024-04-25 08:10:00,Richmond,Card,e96abbdc-ab8d-4c83-92f5-cb061fd0b9c3,Flat White,2.75
2024-04-25 22:46:00,Richmond,Cash,d49dca64-be27-42c2-965f-8bfafe2c4cd2,Latte,2.5
2024-04-25 22:46:00,Richmond,Cash,d49dca64-be27-42c2-965f-8bfafe2c4cd2,Macchiato,3.1
2024-04-25 22:46:00,Richmond,Cash,d49dca64-be27-42c2-965f-8bfafe2c4cd2,Mocha,3.75
2024-04-25 22:46:00,Richmond,Cash,d49dca64-be27-42c2-965f-8bfafe2c4cd2,Americano,2.2
2024-04-25 15:45:00,Richmond,Card,010a6b94-0fe3-471c-8270-fc9b07fa2a60,Espresso,2.0
2024-04-25 15:45:00,Richmond,Card,010a6b94-0fe3-471c-8270-fc9b07fa2a60,Espresso,2.0
2024-04-25 15:45:00,Richmond,Card,010a6b94-0fe3-471c-8270-fc9b07fa2a60,Flat White,2.75
2024-04-25 09:02:00,Richmond,Cash,6d10ba7a-6c2d-4a60-a53a-103f6ad521fc,Latte,2.5
2024-04-25 00:00:00,Richmond,Cash,3efe29d0-ec10-4d27-af11-d4281cf77a22,Cappuccino,3.0
2024-04-25 00:00:00,Richmond,Cash,3efe29d0-ec10-4d27-af11-d4281cf77a22,Mocha,3.75
2024-04-25 00:00:00,Richmond,Cash,f4a4109a-0979-403f-8594-1cedf5fe6c6a,Flat White,2.75
2024-04-25 00:00:00,Richmond,Cash,f4a4109a-0979-403f-8594-1cedf5fe6c6a,Espresso,2.0
2024-04-25 00:00:00,Richmond,Cash,f4a4109a-0979-403f-8594-1cedf5fe6c6a,Americano,2.2
2024-04-25 12:17:00,Richmond,Cash,40514a8f-1e2b-42c0-8212-9c26dc984e54,Flat White,2.75
2024-04-25 12:17:00,Richmond,Cash,40514a8f-1e2b-42c0-8212-9c26dc984e54,Latte,2.5
2024-04-25 12:17:00,Richmond,Cash,40514a8f-1e2b-42c0-8212-9c26dc984e54,Latte,2.5
2024-04-25 12:17:00,Richmond,Cash,40514a8f-1e2b-42c0-8212-9c26dc984e54,Cappuccino,3.0
2024-04-25 15:52:00,Richmond,Cash,8cb94260-ab5e-40a9-bb65-e4b04dbc6e12,Americano,2.2
2024-04-25 15:52:00,Richmond,Cash,8cb94260-ab5e-40a9-bb65-e4b04dbc6e12,Mocha,3.75
2024-04-25 07:47:00,Richmond,Card,793c9c88-65fc-4ce0-9ea7-fc3de6ecb85d,Americano,2.2
2024-04-25 19:35:00,Richmond,Card,6aff4949-6a00-43ee-9afa-17dbd45d0299,Americano,2.2
2024-04-25 11:43:00,Richmond,Card,09a82492-d334-4f39-a986-f482105410b5,Cappuccino,3.0
2024-04-25 11:43:00,Richmond,Card,09a82492-d334-4f39-a986-f482105410b5,Cappuccino,3.0
2024-04-25 11:43:00,Richmond,Card,09a82492-d334-4f39-a986-f482105410b5,Macchiato,3.1
2024-04-25 00:00:00,Richmond,Cash,ca2cf8f2-1993-408c-b3a4-29039be15d91,Mocha,3.75
2024-04-25 00:00:00,Richmond,Cash,ca2cf8f2-1993-408c-b3a4-29039be15d91,Mocha,3.75
2024-04-25 22:11:00,Richmond,Card,2aa0fb6e-f0b1-4c03-86a2-ad9c62593135,Latte,2.5
2024-04-25 22:11:00,Richmond,Card,2aa0fb6e-f0b1-4c03-86a2-ad9c62593135,Mocha,3.75
2024-04-25 22:11:00,Richmond,Card,2aa0fb6e-f0b1-4c03-86a2-ad9c62593135,Latte,2.5
2024-04-25 14:38:00,Richmond,Card,943e0f71-f41b-4b34-ab03-1c09d9a45710,Macchiato,3.1
2024-04-25 14:38:00,Richmond,Card,943e0f71-f41b-4b34-ab03-1c09d9a45710,Americano,2.2
2024-04-25 00:00:00,Richmond,Card,8f66dbbd-2c43-4281-839b-2c98bcb23917,Flat White,2.75
2024-04-25 17:26:00,Richmond,Card,82055924-b3f6-4a1d-8adc-70454659a1f6,Americano,2.2
2024-04-25 14:36:00,Richmond,Card,52ac8cf7-5b1a-4ad9-bdb8-1e4ee10d769a,Americano,2.2
2024-04-25 18:14:00,Richmond,Card,b831e4d1-1b3d-4649-8262-29e8ce1d61c4,Cappuccino,3.0
2024-04-25 00:00:00,Richmond,Card,c0da37d4-2d12-4e8d-829d-3a1c24ab73c3,Macchiato,3.1
2024-04-25 00:00:00,Richmond,Card,c0da37d4-2d12-4e8d-829d-3a1c24ab73c3,Americano,2.2
2024-04-25 00:00:00,Richmond,Card,c0da37d4-2d12-4e8d-829d-3a1c24ab73c3,Americano,2.2
2024-04-25 19:26:00,Richmond,Cash,ca6ec1fe-fc71-4f58-b60c-9928382a4af7,Macchiato,3.1
2024-04-25 19:26:00,Richmond,Cash,ca6ec1fe-fc71-4f58-b60c-9928382a4af7,Mocha,3.75
2024-04-25 00:00:00,Richmond,Card,2bcf2234-a610-413b-9aa3-779b13445b3f,Flat White,2.75
2024-04-25 00:00:00,Richmond,Card,2bcf2234-a610-413b-9aa3-779b13445b3f,Latte,2.5
2024-04-25 09:22:00,Richmond,Card,30a9a50c-a82f-4f52-82b6-d597ab9c4122,Cappuccino,3.0
2024-04-25 22:42:00,Richmond,Cash,28661b14-4d18-441c-abb0-a2fb5fe85a11,Flat White,2.75
2024-04-25 22:42:00,Richmond,Cash,28661b14-4d18-441c-abb0-a2fb5fe85a11,Cappuccino,3.0
2024-04-25 00:00:00,Richmond,Cash,a8d1816b-7687-44e2-aa8f-f29be4cfc418,Mocha,3.75
2024-04-25 00:00:00,Richmond,Cash,a8d1816b-7687-44e2-aa8f-f29be4cfc418,Flat White,2.75
2024-04-25 09:36:00,Richmond,Card,8b605fda-1afd-45a7-b37d-fec697b7d6d3,Latte,2.5
2024-04-25 09:36:00,Richmond,Card,8b605fda-1afd-45a7-b37d-fec697b7d6d3,Mocha,3.75
2024-04-25 09:36:00,Richmond,Card,8b605fda-1afd-45a7-b37d-fec697b7d6d3,Mocha,3.75
2024-04-25 00:00:00,Richmond,Cash,b78d2e43-5832-4c64-8f80-f0ba1f23388b,Cappuccino,3.0
2024-04-25 00:00:00,Richmond,Cash,b78d2e43-5832-4c64-8f80-f0ba1f23388b,Americano,2.2
2024-04-25 21:36:00,Richmond,Card,f838a159-0e55-4ccc-be8c-586437059940,Espresso,2.0
2024-04-25 21:36:00,Richmond,Card,f838a159-0e55-4ccc-be8c-586437059940,Flat White,2.75
2024-04-25 21:36:00,Richmond,Card,f838a159-0e55-4ccc-be8c-586437059940,Latte,2.5
2024-04-25 18:18:00,Richmond,Cash,0a43f3ab-6b87-4ed1-a022-0684be0c2dd3,Macchiato,3.1
2024-04-25 19:45:00,Richmond,Cash,d1487e0b-dd03-4087-8648-0b6a5b0e23a9,Macchiato,3.1
2024-04-25 19:45:00,Richmond,Cash,d1487e0b-dd03-4087-8648-0b6a5b0e23a9,Flat White,2.75
2024-04-25 00:00:00,Richmond,Card,7fa0ef30-1a5f-428f-8368-a4ba32d5ac07,Mocha,3.75
2024-04-25 00:00:00,Richmond,Card,7fa0ef30-1a5f-428f-8368-a4ba32d5ac07,Flat White,2.75
2024-04-25 19:41:00,Richmond,Cash,5033fdc7-f8be-47f6-abc3-a231f8d01eaa,Mocha,3.75
