date_time,branch,payment_type,order_id,product,price
2024-04-30 11:27:00,Richmond,Cash,11f4227c-2e17-4dc0-af2a-6198ed9990c3,Cappuccino,3.0
2024-04-30 11:27:00,Richmond,Cash,11f4227c-2e17-4dc0-af2a-6198ed9990c3,Americano,2.2
2024-04-30 11:27:00,Richmond,Cash,11f4227c-2e17-4dc0-af2a-6198ed9990c3,Cappuccino,3.0
2024-04-30 07:44:00,Richmond,Cash,0c64e783-1b5b-4641-8674-b547db39c87b,Espresso,2.0
2024-04-30 07:44:00,Richmond,Cash,0c64e783-1b5b-4641-8674-b547db39c87b,Flat White,2.75
2024-04-30 00:00:00,Richmond,Cash,e449ad5e-362b-41a3-8f04-cc3061609a79,Mocha,3.75
2024-04-30 20:23:00,Richmond,Card,c9e21b76-1763-415b-a214-6ab9ae891d24,Macchiato,3.1
2024-04-30 20:23:00,Richmond,Card,c9e21b76-1763-415b-a214-6ab9ae891d24,Macchiato,3.1
2024-04-30 08:33:00,Richmond,Card,1b713bd6-8c6c-4051-8564-a8b303d3e4fd,Americano,2.2
2024-04-30 08:33:00,Richmond,Card,1b713bd6-8c6c-4051-8564-a8b303d3e4fd,Cappuccino,3.0
2024-04-30 00:00:00,Richmond,Cash,67d99814-dc4e-4b99-bd66-cd4e0da292f3,Macchiato,3.1
2024-04-30 00:00:00,Richmond,Cash,67d99814-dc4e-4b99-bd66-cd4e0da292f3,Mocha,3.75
2024-04-30 00:00:00,Richmond,Card,0f7c8a14-51e4-4529-b68d-d9b3d0e9ad8d,Latte,2.5
2024-04-30 00:00:00,Richmond,Card,0f7c8a14-51e4-4529-b68d-d9b3d0e9ad8d,Americano,2.2
2024-04-30 00:00:00,Richmond,Card,0f7c8a14-51e4-4529-b68d-d9b3d0e9ad8d,Mocha,3.75
2024-04-30 07:35:00,Richmond,Card,10f48dd8-ce37-49b8-953a-a6f6f8901516,Cappuccino,3.0
2024-04-30 00:00:00,Richmond,Cash,91d4d8b5-dd25-48cf-8707-47fd832d4199,Espresso,2.0
2024-04-30 19:21:00,Richmond,Card,58745d57-4199-4344-b604-0ddb8f49d08f,Flat White,2.75
2024-04-30 15:34:00,Richmond,Card,ddbfc4ed-1388-426d-8932-1f8656d8bab8,Latte,2.5
2024-04-30 15:34:00,Richmond,Card,ddbfc4ed-1388-426d-8932-1f8656d8bab8,Mocha,3.75
2024-04-30 13:56:00,Richmond,Cash,5f77c669-b4dd-4cfe-9c90-81d0d87cf3a9,Latte,2.5
2024-04-30 13:56:00,Richmond,Cash,5f77c669-b4dd-4cfe-9c90-81d0d87cf3a9,Americano,2.2
2024-04-30 08:45:00,Richmond,Cash,8590d9d2-2819-4efd-87c7-734036667bc7,Mocha,3.75
2024-04-30 07:29:00,Richmond,Cash,6f78f730-a214-4e27-b567-e1acff4f6ca2,Espresso,2.0
2024-04-30 08:52:00,Richmond,Cash,9edec939-1693-4fde-a08c-440e8fa2ce3b,Flat White,2.75
2024-04-30 00:00:00,Richmond,Cash,c657c440-8efc-4deb-a479-df76bb33a6c8,Espresso,2.0
2024-04-30 00:00:00,Richmond,Cash,ca3b0b67-cc41-4d1d-b8b9-ca270fa5e879,Americano,2.2
2024-04-30 11:03:00,Richmond,Cash,bc811b79-c5cd-479b-b703-b1a1f90f47ea,Cappuccino,3.0
2024-04-30 00:00:00,Richmond,Cash,782df0e3-e05f-4da4-bb3a-adae973dd704,Flat White,2.75
2024-04-30 13:17:00,Richmond,Card,687b9463-3405-4f61-a37a-b64cfe9937c0,Flat White,2.75
2024-04-30 00:00:00,Richmond,Cash,c11919af-0af8-46eb-8174-3d81fa563aa0,Latte,2.5
2024-04-30 21:05:00,Richmond,Cash,3cef3348-e024-404d-b568-3495c2bdebd0,Americano,2.2
2024-04-30 21:05:00,Richmond,Cash,3cef3348-e024-404d-b568-3495c2bdebd0,Americano,2.2
2024-04-30 21:05:00,Richmond,Cash,3cef3348-e024-404d-b568-3495c2bdebd0,Americano,2.2
2024-04-30 21:05:00,Richmond,Cash,3cef3348-e024-404d-b568-3495c2bdebd0,Americano,2.2
2024-04-30 19:35:00,Richmond,Card,74b8c6e8-611a-436d-9771-8a126471d5a0,Flat White,2.75
2024-04-30 19:35:00,Richmond,Card,74b8c6e8-611a-436d-9771-8a126471d5a0,Latte,2.5
2024-04-30 00:00:00,Richmond,Card,0961d033-24d5-4b26-8970-4fd5f253f74e,Flat White,2.75
2024-04-30 08:25:00,Richmond,Cash,6e2f764f-8d26-4e0f-aa1d-3517f059ac2f,Mocha,3.75
2024-04-30 22:27:00,Richmond,Cash,868fc332-48f1-4e49-8084-f1ea8d70270d,Americano,2.2
2024-04-30 22:27:00,Richmond,Cash,868fc332-48f1-4e49-8084-f1ea8d70270d,Cappuccino,3.0
2024-04-30 22:27:00,Richmond,Cash,868fc332-48f1-4e49-8084-f1ea8d70270d,Cappuccino,3.0
2024-04-30 12:28:00,Richmond,Card,17f60171-f5cf-4536-a619-27ba36f764fd,Macchiato,3.1
2024-04-30 00:00:00,Richmond,Cash,a1cef60b-c80e-483b-9a64-e27453b20ad3,Espresso,2.0
2024-04-30 00:00:00,Richmond,Cash,a1cef60b-c80e-483b-9a64-e27453b20ad3,Macchiato,3.1
2024-04-30 00:00:00,Richmond,Card,d538cb45-0a69-4e27-a8a7-0e8ccf592fc6,Macchiato,3.1
2024-04-30 00:00:00,Richmond,Card,d538cb45-0a69-4e27-a8a7-0e8ccf592fc6,Espresso,2.0
2024-04-30 00:00:00,Richmond,Card,50bfd43d-24cf-45a3-a141-838967393433,Espresso,2.0
2024-04-30 00:00:00,Richmond,Card,50bfd43d-24cf-45a3-a141-838967393433,Cappuccino,3.0
2024-04-30 12:17:00,Richmond,Card,8fcdb746-b616-4dc9-bcf0-b1e6f305cd67,Cappuccino,3.0
2024-04-30 12:17:00,Richmond,Card,8fcdb746-b616-4dc9-bcf0-b1e6f305cd67,Cappuccino,3.0
2024-04-30 11:51:00,Richmond,Card,5730f30d-b23a-4ea9-9716-c0aa822ab385,Espresso,2.0
2024-04-30 11:51:00,Richmond,Card,5730f30d-b23a-4ea9-9716-c0aa822ab385,Cappuccino,3.0
2024-04-30 00:00:00,Richmond,Card,1fa35e40-8620-4eb4-8978-42000716261b,Mocha,3.75
2024-04-30 00:00:00,Richmond,Card,1fa35e40-8620-4eb4-8978-42000716261b,Americano,2.2
2024-04-30 00:00:00,Richmond,Card,1fa35e40-8620-4eb4-8978-42000716261b,Americano,2.2
2024-04-30 12:39:00,Richmond,Cash,31287ce7-fa43-4bc2-8462-02e7ce259769,Latte,2.5
2024-04-30 12:39:00,Richmond,Cash,31287ce7-fa43-4bc2-8462-02e7ce259769,Macchiato,3.1
2024-04-30 08:44:00,Richmond,Cash,743a266a-0185-4de6-a39d-c092c0def8af,Americano,2.2
2024-04-30 08:44:00,Richmond,Cash,743a266a-0185-4de6-a39d-c092c0def8af,Cappuccino,3.0
2024-04-30 08:44:00,Richmond,Cash,743a266a-0185-4de6-a39d-c092c0def8af,Latte,2.5
2024-04-30 14:22:00,Richmond,Card,bc899792-1e5f-4389-8ce0-5b079b991713,Flat White,2.75
2024-04-30 14:22:00,Richmond,Card,bc899792-1e5f-4389-8ce0-5b079b991713,Americano,2.2
2024-04-30 00:00:00,Richmond,Card,6af0a023-5e84-45eb-87fa-babc87df0ed2,Flat White,2.75
2024-04-30 00:00:00,Richmond,Card,667c756e-a8e0-4168-9f1f-58eebb7ffe90,Espresso,2.0
2024-04-30 19:51:00,Richmond,Card,6635030c-58c8-416f-bc03-bd103b4994c7,Cappuccino,3.0
2024-04-30 19:51:00,Richmond,Card,6635030c-58c8-416f-bc03-bd103b4994c7,Cappuccino,3.0
2024-04-30 16:04:00,Richmond,Card,74860310-cc4b-4759-bc87-b53041bc7282,Cappuccino,3.0
2024-04-30 11:59:00,Richmond,Card,aa3ea91c-40b5-4610-9d94-e3a47a2c9ed5,Mocha,3.75
2024-04-30 15:33:00,Richmond,Card,a94cb2d5-d5ea-4732-a41c-e13af2faa622,Cappuccino,3.0
2024-04-30 00:00:00,Richmond,Card,46d75972-17b9-4d5e-b137-fe05ca53b80b,Latte,2.5
2024-04-30 20:25:00,Richmond,Card,a6c622f2-2029-46b9-b19e-9bc975288df1,Cappuccino,3.0
2024-04-30 20:25:00,Richmond,Card,a6c622f2-2029-46b9-b19e-9bc975288df1,Espresso,2.0
2024-04-30 20:25:00,Richmond,Card,a6c622f2-2029-46b9-b19e-9bc975288df1,Macchiato,3.1
2024-04-30 18:21:00,Richmond,Cash,c1c72162-8181-450f-aea3-b40bc231d9f7,Macchiato,3.1
2024-04-30 18:21:00,Richmond,Cash,c1c72162-8181-450f-aea3-b40bc231d9f7,Mocha,3.75
2024-04-30 10:04:00,Richmond,Cash,a69b1082-8e4e-40de-b02f-0aa2098ada40,Espresso,2.0
2024-04-30 10:04:00,Richmond,Cash,a69b1082-8e4e-40de-b02f-0aa2098ada40,Espresso,2.0
2024-04-30 10:04:00,Richmond,Cash,a69b1082-8e4e-40de-b02f-0aa2098ada40,Espresso,2.0
2024-04-30 12:46:00,Richmond,Card,e7465a57-4b14-4d2b-94c2-36a2af06ce16,Macchiato,3.1
2024-04-30 12:46:00,Richmond,Card,e7465a57-4b14-4d2b-94c2-36a2af06ce16,Cappuccino,3.0
2024-04-30 11:24:00,Richmond,Card,32f5fdc8-2c6e-4a00-a37f-9aca806a6f08,Americano,2.2
2024-04-30 11:24:00,Richmond,Card,32f5fdc8-2c6e-4a00-a37f-9aca806a6f08,Latte,2.5
2024-04-30 00:00:00,Richmond,Card,0ac61522-d6a8-4976-9ba4-1dc6627ce252,Mocha,3.75
2024-04-30 00:00:00,Richmond,Cash,7f8f3901-9cce-459f-85f0-c4cf0ee7086d,Mocha,3.75
2024-04-30 14:37:00,Richmond,Cash,e3fbc9ec-7177-4141-9164-ff4875bd6853,Latte,2.5
2024-04-30 09:06:00,Richmond,,e552cfe0-dcc3-4cf2-9c87-d0572e14bd74,Macchiato,3.1
2024-04-30 09:06:00,Richmond,,e552cfe0-dcc3-4cf2-9c87-d0572e14bd74,Latte,2.5
2024-04-30 09:06:00,Richmond,,e552cfe0-dcc3-4cf2-9c87-d0572e14bd74,Americano,2.2
2024-04-30 00:00:00,Richmond,Cash,5f467ed5-8c3f-469e-8694-58ebd286b688,Mocha,3.75
2024-04-30 00:00:00,Richmond,Cash,5f467ed5-8c3f-469e-8694-58ebd286b688,Mocha,3.75
2024-04-30 00:00:00,Richmond,Cash,5f467ed5-8c3f-469e-8694-58ebd286b688,Mocha,3.75
2024-04-30 18:12:00,Richmond,Card,9adc4596-a5db-4832-b737-6eb06f07ba9e,Macchiato,3.1
2024-04-30 11:17:00,Richmond,Cash,5ba5cf31-e1ac-4662-a37d-afdef7f16459,Espresso,2.0
2024-04-30 11:17:00,Richmond,Cash,5ba5cf31-e1ac-4662-a37d-afdef7f16459,Macchiato,3.1
2024-04-30 00:00:00,Richmond,Cash,46d4eb46-8ecc-49a1-bd9a-a837668a9b27,Flat White,2.75
2024-04-30 00:00:00,Richmond,Cash,46d4eb46-8ecc-49a1-bd9a-a837668a9b27,Flat White,2.75
2024-04-30 00:00:00,Richmond,Cash,e58ae824-c1ca-4fe3-a089-d48a08879b5a,Flat White,2.75
2024-04-30 00:00:00,Richmond,Cash,e58ae824-c1ca-4fe3-a089-d48a08879b5a,Americano,2.2
2024-04-30 00:00:00,Richmond,Cash,cb2aa2fc-ac63-4896-a873-2937a01bb691,Macchiato,3.1
2024-04-30 00:00:00,Richmond,Cash,cb2aa2fc-ac63-4896-a873-2937a01bb691,Macchiato,3.1
2024-04-30 00:00:00,Richmond,Cash,cb2aa2fc-ac63-4896-a873-2937a01bb691,Macchiato,3.1
2024-04-30 22:19:00,Richmond,Cash,33c10568-888d-43a2-8edc-2876421c56b7,Flat White,2.75
2024-04-30 22:19:00,Richmond,Cash,33c10568-888d-43a2-8edc-2876421c56b7,Flat White,2.75
2024-04-30 17:18:00,Brixton,Card,2ac98396-1f09-41c5-a441-82ebe481c341,Americano,2.2
2024-04-30 17:18:00,Brixton,Card,2ac98396-1f09-41c5-a441-82ebe481c341,Cappuccino,3.0
2024-04-30 17:18:00,Brixton,Card,2ac98396-1f09-41c5-a441-82ebe481c341,Espresso,2.0
2024-04-30 00:00:00,Brixton,Cash,ac00eac5-b587-4611-b1fe-9e4a4ab493b5,Latte,2.5
2024-04-30 00:00:00,Brixton,Cash,ac00eac5-b587-4611-b1fe-9e4a4ab493b5,Mocha,3.75
2024-04-30 00:00:00,Brixton,Cash,ac00eac5-b587-4611-b1fe-9e4a4ab493b5,Mocha,3.75
2024-04-30 00:00:00,Brixton,Cash,ac00eac5-b587-4611-b1fe-9e4a4ab493b5,Macchiato,3.1
2024-04-30 00:00:00,Brixton,Cash,40e44291-ebb7-4c36-a721-e4ac43ec9d9c,Flat White,2.75
2024-04-30 00:00:00,Brixton,Cash,40e44291-ebb7-4c36-a721-e4ac43ec9d9c,Flat White,2.75
2024-04-30 00:00:00,Brixton,Cash,40e44291-ebb7-4c36-a721-e4ac43ec9d9c,Latte,2.5
2024-04-30 00:00:00,Brixton,Cash,40e44291-ebb7-4c36-a721-e4ac43ec9d9c,Cappuccino,3.0
2024-04-30 13:57:00,Brixton,Card,4e363c38-9c3e-41bd-8086-63a85c25c9a5,Espresso,2.0
2024-04-30 22:32:00,Brixton,Cash,0d6cfbbe-29d9-4ca0-bbad-2b6a727b7811,Cappuccino,3.0
2024-04-30 22:32:00,Brixton,Cash,0d6cfbbe-29d9-4ca0-bbad-2b6a727b7811,Macchiato,3.1
2024-04-30 22:32:00,Brixton,Cash,0d6cfbbe-29d9-4ca0-bbad-2b6a727b7811,Macchiato,3.1
2024-04-30 00:00:00,Brixton,Cash,60de4b56-1b40-43d2-8a2e-210dc9623caf,Mocha,3.75
2024-04-30 13:21:00,Brixton,Cash,c26130e0-9e08-4a22-b350-d368d8a4bbe8,Espresso,2.0
2024-04-30 13:21:00,Brixton,Cash,c26130e0-9e08-4a22-b350-d368d8a4bbe8,Flat White,2.75
2024-04-30 16:00:00,Brixton,Card,e0e37d3e-2001-4400-bf47-67f06f73c733,Americano,2.2
2024-04-30 22:18:00,Brixton,Card,8067f711-3437-420e-b87c-fb9eee309b74,Cappuccino,3.0
2024-04-30 15:16:00,Brixton,Card,1b2b9d6a-d151-4577-9321-5bea52ead32b,Cappuccino,3.0
2024-04-30 16:13:00,Brixton,Cash,b6dec6c7-68c5-4def-b054-b5dcb3805787,Espresso,2.0
2024-04-30 22:37:00,Brixton,Card,227bf043-2b38-4af5-ac65-ba28f3e534e8,Macchiato,3.1
2024-04-30 18:39:00,Brixton,Cash,b5beeaa1-e15e-4bd0-93f7-85b68c4c7e14,Flat White,2.75
2024-04-30 18:39:00,Brixton,Cash,b5beeaa1-e15e-4bd0-93f7-85b68c4c7e14,Americano,2.2
2024-04-30 22:41:00,Brixton,Card,dc1043f8-e557-418c-8b2d-7ffde208860c,Americano,2.2
2024-04-30 20:37:00,Brixton,Cash,b57cbcab-75a8-4e12-b2f0-61d9e8fa1132,Espresso,2.0
2024-04-30 09:18:00,Brixton,Card,33bc6ffc-ff8f-496b-b99a-ddd0eb950cc9,Mocha,3.75
2024-04-30 09:18:00,Brixton,Card,33bc6ffc-ff8f-496b-b99a-ddd0eb950cc9,Cappuccino,3.0
2024-04-30 09:18:00,Brixton,Card,33bc6ffc-ff8f-496b-b99a-ddd0eb950cc9,Cappuccino,3.0
2024-04-30 09:18:00,Brixton,Card,33bc6ffc-ff8f-496b-b99a-ddd0eb950cc9,Mocha,3.75
2024-04-30 11:30:00,Brixton,Card,51ceb62f-9860-4ab3-b618-9519ef880c5b,Mocha,3.75
2024-04-30 19:35:00,Brixton,Card,83f2d76e-08b2-4444-848b-7a489d003c89,Mocha,3.75
2024-04-30 19:35:00,Brixton,Card,83f2d76e-08b2-4444-848b-7a489d003c89,Flat White,2.75
2024-04-30 10:27:00,Brixton,Card,1083829b-b0a4-4ea6-bf1a-8f7832e0599d,Americano,2.2
2024-04-30 10:27:00,Brixton,Card,1083829b-b0a4-4ea6-bf1a-8f7832e0599d,Flat White,2.75
2024-04-30 10:27:00,Brixton,Card,1083829b-b0a4-4ea6-bf1a-8f7832e0599d,Macchiato,3.1
2024-04-30 00:00:00,Brixton,Cash,d1f36950-182f-442a-9688-721cd3620ed5,Latte,2.5
2024-04-30 00:00:00,Brixton,Cash,d1f36950-182f-442a-9688-721cd3620ed5,Latte,2.5
2024-04-30 08:58:00,Brixton,Cash,79a0b624-2928-45bc-8251-db1fe01aa03a,Macchiato,3.1
2024-04-30 08:58:00,Brixton,Cash,79a0b624-2928-45bc-8251-db1fe01aa03a,Latte,2.5
2024-04-30 08:58:00,Brixton,Cash,79a0b624-2928-45bc-8251-db1fe01aa03a,Americano,2.2
