date_time,branch,payment_type,order_id,product,price
2024-04-28 00:00:00,Soho,Card,42a43bba-870d-42a6-82c5-e93a22a7aef1,Macchiato,3.1
2024-04-28 10:22:00,Soho,Card,d059f86a-0684-40a3-a3e9-9a571676982d,Flat White,2.75
2024-04-28 10:22:00,Soho,Card,d059f86a-0684-40a3-a3e9-9a571676982d,Cappuccino,3.0
2024-04-28 11:41:00,Soho,Cash,701cd958-9515-4d45-9311-e74ecf51c94f,Latte,2.5
2024-04-28 11:41:00,Soho,Cash,701cd958-9515-4d45-9311-e74ecf51c94f,Americano,2.2
2024-04-28 00:00:00,Soho,Card,257d950a-9b24-488a-b0f6-e93ea8b10a53,Latte,2.5
2024-04-28 19:21:00,Soho,Card,17f019aa-7d53-44db-9ea6-c04f0b37c2c8,Cappuccino,3.0
2024-04-28 19:21:00,Soho,Card,17f019aa-7d53-44db-9ea6-c04f0b37c2c8,Mocha,3.75
2024-04-28 19:21:00,Soho,Card,17f019aa-7d53-44db-9ea6-c04f0b37c2c8,Cappuccino,3.0
2024-04-28 00:00:00,Soho,Cash,c9606de8-a1c3-433b-afec-c54d4895de42,Mocha,3.75
2024-04-28 17:44:00,Soho,Card,7018e48e-2c78-4dff-ac6f-27aaf3a264bb,Macchiato,3.1
2024-04-28 17:44:00,Soho,Card,7018e48e-2c78-4dff-ac6f-27aaf3a264bb,Macchiato,3.1
2024-04-28 00:00:00,Soho,Card,56d7e25f-8378-4daf-a824-b091c1ecf6bc,Espresso,2.0
2024-04-28 00:00:00,Soho,Card,56d7e25f-8378-4daf-a824-b091c1ecf6bc,Americano,2.2
2024-04-28 00:00:00,Soho,Cash,69f0d8ea-cba4-4f9c-9267-8f58f139d819,Macchiato,3.1
2024-04-28 00:00:00,Soho,Cash,69f0d8ea-cba4-4f9c-9267-8f58f139d819,Cappuccino,3.0
2024-04-28 12:49:00,Soho,Cash,94244b7f-5b2c-4b99-9369-94c6f68cddf9,Flat White,2.75
2024-04-28 12:49:00,Soho,Cash,94244b7f-5b2c-4b99-9369-94c6f68cddf9,Flat White,2.75
2024-04-28 08:26:00,Soho,Card,03a14259-3a9c-4e18-912d-611487f538f4,Americano,2.2
2024-04-28 08:26:00,Soho,Card,03a14259-3a9c-4e18-912d-611487f538f4,Flat White,2.75
2024-04-28 08:26:00,Soho,Card,03a14259-3a9c-4e18-912d-611487f538f4,Flat White,2.75
2024-04-28 00:00:00,Soho,,1b075639-af29-4f09-a091-2cc1e1632001,Americano,2.2
2024-04-28 15:59:00,Soho,Card,8378fc0e-2b00-46fd-b061-ff6aee05387d,Macchiato,3.1
2024-04-28 15:59:00,Soho,Card,8378fc0e-2b00-46fd-b061-ff6aee05387d,Macchiato,3.1
2024-04-28 22:17:00,Soho,Cash,2d8e5da8-f204-4561-ad65-2ce7e83b68e9,Flat White,2.75
2024-04-28 10:53:00,Soho,Cash,a42dc66a-0e74-424b-baa5-34b2630c1fba,Latte,2.5
2024-04-28 10:53:00,Soho,Cash,a42dc66a-0e74-424b-baa5-34b2630c1fba,Americano,2.2
2024-04-28 10:53:00,Soho,Cash,a42dc66a-0e74-424b-baa5-34b2630c1fba,Americano,2.2
2024-04-28 16:04:00,Soho,Cash,0e50fc75-f667-4d16-8e13-6e914523cacb,Latte,2.5
2024-04-28 18:18:00,Soho,Card,9cba0883-ed8f-4b63-b69d-8f4ad0cee9a9,Mocha,3.75
2024-04-28 18:18:00,Soho,Card,9cba0883-ed8f-4b63-b69d-8f4ad0cee9a9,Americano,2.2
2024-04-28 18:18:00,Soho,Card,9cba0883-ed8f-4b63-b69d-8f4ad0cee9a9,Latte,2.5
