order_id,product_id,quantity,order_item_id
00c7dfb2-19c4-412f-89b3-568d48883f8a,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,7af88044-3f70-4e2e-b5f7-e31d92476e56
01673f89-7f8e-4ae2-bd06-c4ab7431f47f,4e8df017-8885-55ef-8c63-325b9636370a,1,e4ebfc26-735f-481f-bb50-eb53712d5d22
027feec4-da20-418c-a3b1-c369523e93df,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,97d55ca2-aa65-4353-98c7-a1749d7ee0f2
027feec4-da20-418c-a3b1-c369523e93df,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,a36f9339-1c3f-4d31-8729-90057e74d781
027feec4-da20-418c-a3b1-c369523e93df,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,129d495f-d668-46eb-8e8d-827b2d407b55
038985ff-185e-44ce-b059-8bc76cd9b685,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,41526e30-1224-413d-82bb-50080905648c
03a14259-3a9c-4e18-912d-611487f538f4,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,928904ba-9011-42ad-a96e-bc91ffb76d9e
03a14259-3a9c-4e18-912d-611487f538f4,c044336d-c780-56de-937a-16c5cf0f35e0,2,825a53c2-7066-4f39-bc7b-1465c1a69026
04a01e0c-e4d1-4666-8118-809da36c0c3b,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,9ee0505e-dd0d-4af9-8530-f09933ded5a2
04e75ca5-fce3-4b31-9b8d-72eedaa3e50d,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,2,426003a2-b331-4552-87ca-35e945629496
05732b99-08d6-4581-ba0d-6fae0a0fade4,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,089c8643-7547-4e33-b011-7f5b2c7c76eb
05732b99-08d6-4581-ba0d-6fae0a0fade4,c044336d-c780-56de-937a-16c5cf0f35e0,1,98f6e2a2-5738-44fb-8c84-5633d5dbd7ed
05732b99-08d6-4581-ba0d-6fae0a0fade4,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,2,9c230188-cb5c-40ce-b865-12c479c03a62
05ec1949-1dca-4a3a-b42f-b7871a18500e,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,ac8c810d-3a20-4e0b-97eb-b1f51059ff0b
06c2706f-d192-4b86-9233-bc24662ad621,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,3e643e8f-e611-4faf-9840-f9f803c37910
0715bd97-5f2e-4141-8bc9-db29e96aee73,4e8df017-8885-55ef-8c63-325b9636370a,1,756e3263-9ceb-43d0-9c53-8f6218bd4b95
08f9f1a7-d754-4db8-b4a1-807d9a2e65ce,4e8df017-8885-55ef-8c63-325b9636370a,1,f1d48652-1fc4-4e1e-975c-2b772af1a838
0a123c68-bf8d-4fc0-bb4c-f2f5e3f9201c,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,bfe14d52-6689-4caf-ac40-04f62bf14151
0b0764cb-b61f-4404-ae79-207bba19e59e,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,6e659fb0-049f-46ff-acb9-a9be127c0fa8
0b0764cb-b61f-4404-ae79-207bba19e59e,c044336d-c780-56de-937a-16c5cf0f35e0,1,cda63d74-2ce4-4893-a662-94fbeb2bc815
0b81d4ec-cf6c-4548-a905-ec21db373b61,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,6774678e-f6c8-487b-a178-94529200a04d
0b81d4ec-cf6c-4548-a905-ec21db373b61,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,01e84a7a-9051-4f3c-b6e1-ca77b595b146
0b81d4ec-cf6c-4548-a905-ec21db373b61,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,cd8c53fb-1aa7-47e6-97ce-e2b96471073a
0b81d4ec-cf6c-4548-a905-ec21db373b61,c044336d-c780-56de-937a-16c5cf0f35e0,1,66ddb103-c687-4de0-abe1-d0f4f2987978
0bc4a57a-14d5-4924-ba71-9b9781838315,baf9ca6e-937b-5c6a-9993-724f7a71cf91,3,6bfb1ec9-4bc1-48cc-b88a-1256ebbaa292
