order_id,date_time,branch,payment_type
e47fafdf-18c6-4a5f-8857-2edc5adc66c5,2024-05-06 00:00:00,Richmond,Cash
1086fe13-5d8c-4754-9392-7eb340ca11b1,2024-05-06 00:00:00,Richmond,Card
89ee5e4e-62ef-4993-b2b2-db4ae4dd8bc8,2024-05-06 00:00:00,Richmond,Card
76b0f1f3-e3e8-4541-a2e0-25fe75961726,2024-05-06 00:00:00,Richmond,Card
5670c054-4952-4074-b80d-d6c2aae4d437,2024-05-06 22:26:00,Richmond,Cash
6e37af10-a917-40c7-a724-2cacfa2f28f6,2024-05-06 00:00:00,Richmond,Cash
19a1c575-c7b4-4708-997a-e6629b536053,2024-05-06 00:00:00,Richmond,Card
10582484-95be-484e-98e2-0d65d9b36b39,2024-05-06 00:00:00,Richmond,Card
4cb771b5-d860-4c3a-ba79-a9c664c2a8d6,2024-05-06 00:00:00,Richmond,Card
6a142821-9e8d-44ac-acc2-7493611512c9,2024-05-06 12:41:00,Richmond,Card
13d9d3ef-e877-4157-8d23-19926653b064,2024-05-06 21:38:00,Richmond,Cash
c8e83062-1410-4605-93ac-cf93c0d55f01,2024-05-06 11:06:00,Richmond,Cash
1482c981-7c70-4074-9d90-e350266c7d4d,2024-05-06 12:30:00,Richmond,Cash
e2a16b83-0f90-4a6d-918e-6f8f10db8e05,2024-05-06 00:00:00,Richmond,Cash
738241e2-df8f-496e-a3e6-014f4acf5700,2024-05-06 14:07:00,Richmond,Card
874a6249-ab15-49b2-9add-47582ef0644e,2024-05-06 08:35:00,Richmond,Cash
1ce203fb-2cd6-4256-8f0e-cded363bd795,2024-05-06 00:00:00,Richmond,Card
8cc1ee9b-af61-485e-bbe6-e592171e85c7,2024-05-06 00:00:00,Richmond,Cash
0a9161eb-17c4-4f9b-8d09-7ce1ff6e963d,2024-05-06 00:00:00,Richmond,Cash
93ae7b2f-7524-4c34-90bb-3638a967b53c,2024-05-06 00:00:00,Richmond,Card
22cdb01b-94cc-4e86-9729-d1c69a86bc38,2024-05-06 17:50:00,Richmond,Card
169c0d42-af33-41af-beb7-1d4e507c757c,2024-05-06 00:00:00,Richmond,Cash
f48357e3-0fc8-425a-9499-dc8e4913df94,2024-05-06 15:41:00,Richmond,Cash
b8041e54-3852-4228-954d-c65f98423372,2024-05-06 00:00:00,Richmond,Card
b2f87ee7-0267-47c6-b379-d45c84f4c1e8,2024-05-06 00:00:00,Richmond,Card
4232be8c-5662-403e-b61e-0a3fe52eb498,2024-05-06 11:26:00,Richmond,Cash
