order_id,product_id,quantity,order_item_id
05770e44-fe93-4361-be99-be924b58cd6f,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,870b5323-f6fc-4027-b226-85cdd6b32f8d
05a0d0b2-7938-4578-b30b-9a72057e03d6,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,fded9755-6155-4e86-a36e-1288671ad0f8
0667da45-4d23-4651-a4f4-7e5cb52d4171,c044336d-c780-56de-937a-16c5cf0f35e0,1,3ac80e2c-6dd3-4005-b626-0fd3f250773a
0704c1b8-f980-4741-9b12-c65667ff7855,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,2,314fe7a4-22ae-4c61-82a3-ed12cc220160
072ee37a-ddbe-4ec4-9484-adddd3ab9bde,baf9ca6e-937b-5c6a-9993-724f7a71cf91,2,bdee0696-e6c4-496f-9acc-190045adeca8
07e255e5-7d08-411d-8433-81e0a112cc79,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,8029799c-adeb-473d-9247-bb19f3c14049
08328efb-ca9f-4c93-9f56-e5ecb85f82fd,3e0685b9-b759-5740-a3fb-187094b9ac5f,2,f722be39-487c-4e73-9cfa-13fa0f497795
08328efb-ca9f-4c93-9f56-e5ecb85f82fd,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,8783ad34-1829-4354-943e-7d9bee6262bc
08b91b1b-b85c-415d-9faf-57ae00e86cbc,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,9a3cef38-7719-4985-ac8c-bcdee09f4294
0a018a1e-b049-4fb9-94c9-e83a63e22755,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,53c5ad1f-4514-4892-b25e-23cb2d3b110c
0a018a1e-b049-4fb9-94c9-e83a63e22755,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,cf91e096-f3fc-4233-ba2b-2f49873a986c
0aa6b586-36cf-41bd-860b-ea10671e4fe0,c044336d-c780-56de-937a-16c5cf0f35e0,1,0da98b6e-076f-464a-81ec-911a0873c691
0ac0df9f-058d-4591-9e94-15b5d21ad25b,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,5d8d5761-14f6-45e4-a07b-3ab9febcbb50
0ded38d8-d513-4a94-908d-acaf88557719,4e8df017-8885-55ef-8c63-325b9636370a,1,674417f4-bb46-436c-8b88-6246c56b296f
