date_time,branch,payment_type,order_id,product,price
2024-05-01 00:00:00,Richmond,Cash,226c6d68-745b-46a6-bf30-16ec34427972,Latte,2.5
2024-05-01 10:13:00,Richmond,Cash,89d1da72-c908-4c20-9e74-3a6a14429976,Cappuccino,3.0
2024-05-01 10:13:00,Richmond,Cash,89d1da72-c908-4c20-9e74-3a6a14429976,Cappuccino,3.0
2024-05-01 08:20:00,Richmond,Card,9656bf92-37f9-4e2e-b8df-697bb2bc0632,Espresso,2.0
2024-05-01 08:20:00,Richmond,Card,9656bf92-37f9-4e2e-b8df-697bb2bc0632,Flat White,2.75
2024-05-01 00:00:00,Richmond,Card,c08250cf-e69c-41bf-b03f-7906cf5a9559,Cappuccino,3.0
2024-05-01 00:00:00,Richmond,Card,c08250cf-e69c-41bf-b03f-7906cf5a9559,Mocha,3.75
2024-05-01 00:00:00,Richmond,Card,c08250cf-e69c-41bf-b03f-7906cf5a9559,Espresso,2.0
2024-05-01 00:00:00,Richmond,Cash,de2e5492-6500-4047-97bd-8efeb43d32b4,Americano,2.2
2024-05-01 00:00:00,Richmond,Cash,de2e5492-6500-4047-97bd-8efeb43d32b4,Mocha,3.75
2024-05-01 07:01:00,Richmond,Card,74e8684b-05c3-4943-b5b8-28dabc5c1fb0,Cappuccino,3.0
2024-05-01 07:01:00,Richmond,Card,74e8684b-05c3-4943-b5b8-28dabc5c1fb0,Mocha,3.75
2024-05-01 07:01:00,Richmond,Card,74e8684b-05c3-4943-b5b8-28dabc5c1fb0,Espresso,2.0
2024-05-01 08:28:00,Richmond,Cash,ff413f20-7f34-4995-a15f-e9de31ad19ac,Americano,2.2
2024-05-01 00:00:00,Richmond,Cash,6dfa5124-f530-4623-98d2-b3177563c0e0,Macchiato,3.1
2024-05-01 00:00:00,Richmond,Cash,6dfa5124-f530-4623-98d2-b3177563c0e0,Macchiato,3.1
2024-05-01 10:54:00,Richmond,Cash,2f259598-2194-42d2-84f6-82c694118bfa,Cappuccino,3.0
2024-05-01 10:54:00,Richmond,Cash,2f259598-2194-42d2-84f6-82c694118bfa,Latte,2.5
2024-05-01 10:54:00,Richmond,Cash,2f259598-2194-42d2-84f6-82c694118bfa,Mocha,3.75
2024-05-01 00:00:00,Richmond,Cash,8222a697-180d-4c94-96bb-96e503b3c311,Cappuccino,3.0
2024-05-01 00:00:00,Richmond,Cash,8222a697-180d-4c94-96bb-96e503b3c311,Espresso,2.0
2024-05-01 00:00:00,Richmond,Card,8a27ba93-5348-4dee-935b-a43ae9be43e9,Cappuccino,3.0
2024-05-01 11:03:00,Richmond,Card,eb644ef9-396c-47e9-9c07-b471989c94d8,Cappuccino,3.0
2024-05-01 08:10:00,Richmond,Cash,286e6def-cf81-4c31-99f6-675c12f82088,Espresso,2.0
2024-05-01 00:00:00,Richmond,Cash,5df33c67-e059-4fdf-bb72-f110a5e8ac23,Mocha,3.75
2024-05-01 00:00:00,Richmond,Cash,5df33c67-e059-4fdf-bb72-f110a5e8ac23,Cappuccino,3.0
2024-05-01 13:44:00,Richmond,Card,f0114d5d-191e-446f-8c24-e5cd445300d7,Flat White,2.75
2024-05-01 00:00:00,Richmond,Cash,25c09310-ba87-4a5d-a4a6-bf7d0c8028ad,Mocha,3.75
2024-05-01 00:00:00,Richmond,Cash,25c09310-ba87-4a5d-a4a6-bf7d0c8028ad,Cappuccino,3.0
2024-05-01 00:00:00,Richmond,Cash,25c09310-ba87-4a5d-a4a6-bf7d0c8028ad,Flat White,2.75
2024-05-01 13:06:00,Richmond,Card,5c7f4c86-f95e-412b-8929-d347ca7cb460,Americano,2.2
2024-05-01 00:00:00,Richmond,Card,e0cbca97-9aba-4e1e-a6b8-4c58aeb48c62,Flat White,2.75
2024-05-01 00:00:00,Richmond,Card,e0cbca97-9aba-4e1e-a6b8-4c58aeb48c62,Macchiato,3.1
2024-05-01 08:36:00,Richmond,Card,297f57b5-c803-4c8e-9131-333d30acd626,Latte,2.5
2024-05-01 08:36:00,Richmond,Card,297f57b5-c803-4c8e-9131-333d30acd626,Mocha,3.75
2024-05-01 17:28:00,Richmond,Card,47307f1a-7a0d-42f4-9527-010d4daba915,Americano,2.2
2024-05-01 17:28:00,Richmond,Card,47307f1a-7a0d-42f4-9527-010d4daba915,Cappuccino,3.0
2024-05-01 00:00:00,Richmond,Card,d0588972-a081-4b80-9104-48b39f8da05d,Espresso,2.0
2024-05-01 21:53:00,Richmond,Cash,8e921c2b-eafd-4035-baed-c0a791c306d7,Flat White,2.75
2024-05-01 21:53:00,Richmond,Cash,8e921c2b-eafd-4035-baed-c0a791c306d7,Latte,2.5
2024-05-01 21:49:00,Richmond,Cash,8f1bc33d-3cb1-416b-8723-a199002031c9,Cappuccino,3.0
2024-05-01 00:00:00,Richmond,Cash,242c6b49-297c-4427-8400-5ecb5bfaa2f2,Latte,2.5
2024-05-01 00:00:00,Richmond,Cash,242c6b49-297c-4427-8400-5ecb5bfaa2f2,Espresso,2.0
