order_id,product_id,quantity,order_item_id
00e3d975-2c04-4b61-a46e-3bafb036fdcb,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,30caf516-16c3-49b8-aa2b-003ae5470623
00e3d975-2c04-4b61-a46e-3bafb036fdcb,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,1bb7ee9b-b778-458d-83ab-d801ecc2360a
012b09d1-6fd5-4f13-8d25-e37d1c41ef96,4e8df017-8885-55ef-8c63-325b9636370a,1,fc63b32c-871b-48f3-99df-c062d37e1234
01d1aa96-1e82-4b7c-a0fa-774d80040f0c,3e0685b9-b759-5740-a3fb-187094b9ac5f,2,cbab2548-ed42-45c0-9a26-f8c4c3b416c7
01f53d83-59ca-4cf3-99da-847bb738e0a7,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,0a4ba5a5-b1ab-4996-8849-f0f4875f6b68
01f53d83-59ca-4cf3-99da-847bb738e0a7,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,b7a1daf5-415a-4efc-970c-def8c90396f7
0255b6b5-bc17-4699-9ea5-a5f0d6ca4676,4e8df017-8885-55ef-8c63-325b9636370a,1,bc0b9214-b95b-42d4-942b-01a68168d2a7
0255b6b5-bc17-4699-9ea5-a5f0d6ca4676,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,02a5e9f6-32bd-4127-8c01-e428bef018eb
028ad8e0-5a82-4706-83f8-6ee3154c6150,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,8130c072-1b72-41ba-be65-62cd76204f5a
035d8e2f-e88b-4c84-aff2-dad754e89884,4e8df017-8885-55ef-8c63-325b9636370a,1,4206bfae-558d-44b3-94bc-3137eb19f15a
041b2101-24b0-4efe-a9d1-54e9a51cafd7,4e8df017-8885-55ef-8c63-325b9636370a,1,ba588f5a-4cd5-4f70-8e09-b90e821b6fe8
04ff95de-860b-4748-bc72-e055a15e431b,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,7a7d5f16-18db-4512-907a-b2c45a0d2c46
04ff95de-860b-4748-bc72-e055a15e431b,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,ae1bd19d-df83-4a87-a524-70331237dadd
0638a157-de3a-4c6a-85b9-00e3d85c57e6,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,b9c794e2-99f7-405c-a69e-d9a50cfa1b60
0638a157-de3a-4c6a-85b9-00e3d85c57e6,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,4ed285b5-b2dc-4c42-8738-521d4663b0a1
0957535f-4888-4ca4-906e-7e3de625853f,4e8df017-8885-55ef-8c63-325b9636370a,1,461a2a74-e5b7-4567-8922-8aa88becff9b
0aec4b42-1a83-4308-8718-70c3dd9ad4e1,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,af931ebd-f768-4bb4-a4c4-a47061e17b73
0aec4b42-1a83-4308-8718-70c3dd9ad4e1,4e8df017-8885-55ef-8c63-325b9636370a,1,1bc6355c-7ab8-4f92-bfed-8ac9e1f12577
0b70d239-5c2f-4281-bf54-733088e7781c,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,2,9c9a7984-78ee-4d39-99b4-419d7249f514
0b70d239-5c2f-4281-bf54-733088e7781c,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,d9689bc3-841c-45d9-81f5-611488894afc
0c4bb844-a8e6-4c57-9604-382c5103d26e,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,9a422304-207e-49c6-8688-ed93a4269b2b
