order_id,product_id,quantity,order_item_id
018968d4-4f76-45fc-b6eb-589f5a9870e5,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,9a1c15cf-76a1-4c94-a6de-64c931fe94ea
018ac760-0676-48b5-9410-bfc4568200b6,c044336d-c780-56de-937a-16c5cf0f35e0,1,26ff564b-e456-4bce-8891-88c164503227
03bf66fb-b6f7-4d42-9cde-703faf9a785b,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,a92afc37-46ac-48b9-a1ad-abfd6306faca
0560c7a6-8a88-477a-8822-d47e89f20001,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,c4eddf3d-9855-496a-b9fc-bd85aed76494
06f66fdd-baf0-48cf-916f-564abd608068,4e8df017-8885-55ef-8c63-325b9636370a,1,250ecd0c-d9eb-4b71-8c85-bb4b57352cb0
07d5dc60-14ba-4a3c-976d-e2c1dd91bab9,4e8df017-8885-55ef-8c63-325b9636370a,2,fc711bd5-7f9d-48ac-a7a3-02ee4836b312
0a43eba6-1e08-4a6b-a1c1-541d2e7b08f0,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,7e292df2-5a82-42e7-ace1-910229c8c372
0ad4d24c-6d4f-45af-934c-aad435cbf7c3,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,d238b0eb-cd8d-4776-9f45-1e68b4443e06
0de9bcaa-9d02-427b-bc0c-e6a2ec670206,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,9461f3ff-d0d1-4374-ae2c-026aaa1ebcd9
0f428618-5f00-40c5-a2ca-486eacfe6db5,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,66456652-30b4-4228-b9ab-533c0bb0ab71
0f428618-5f00-40c5-a2ca-486eacfe6db5,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,fe7b24ac-82c9-46e6-9c52-7ec4c3ce8a31
0f68330e-7b34-4190-9ad4-e684de5ad6c5,75e7f049-029c-5e6a-9793-aea4ae8237aa,2,70e1a300-e603-49d1-9f41-bf25d1b03463
0f68330e-7b34-4190-9ad4-e684de5ad6c5,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,14e0fc97-cc86-402e-b77e-c3e70ff446fc
0f68330e-7b34-4190-9ad4-e684de5ad6c5,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,4f00a6c8-ae2c-4671-b26d-51b0fff7035c
0ff30bf7-6d25-4bf9-8ec5-758988bd8298,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,07bc2d43-071c-485e-8c67-51c4a003be66
0ff30bf7-6d25-4bf9-8ec5-758988bd8298,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,abd206cc-2416-4468-b7db-040f357631a5
10f35afc-f46a-491a-972e-5aa99cfed2aa,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,120f34b0-9c61-4804-ba98-0760d9240fe9
1171dbf4-1683-4b87-94d5-6766b12d9e99,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,fe5165a4-8593-4398-ac60-56297733b4c4
1171dbf4-1683-4b87-94d5-6766b12d9e99,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,2313275c-8c52-42ac-a909-514b1cf1ca21
124f0710-b670-47eb-9b7a-464ff9137922,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,32cccf7e-2e94-45f2-8415-5297f34cc2df
124f0710-b670-47eb-9b7a-464ff9137922,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,49b102e3-0d4d-4152-8555-04ab2afd0d0f
125d9456-7fe4-483c-a37a-b4c64b0f1219,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,5be10a8d-2d05-4eca-9d3f-b4bdf860c6df
12f45096-4bbc-4a0d-9d08-8e1be73f02f4,d2b0bf77-a79f-5026-a892-e0eb2c48c1d1,1,9f199e69-d225-44e5-a68b-4354f3d340a2
13459c17-29e8-4083-9342-0f97d15417b0,3e0685b9-b759-5740-a3fb-187094b9ac5f,1,384d3896-ceec-45d9-9d98-8ec85e3d501a
13459c17-29e8-4083-9342-0f97d15417b0,75e7f049-029c-5e6a-9793-aea4ae8237aa,1,35d09bc8-1a5c-4add-9b5f-4462eff47c47
13f28782-c3a0-4ea4-a439-970a76b1bdfa,4e8df017-8885-55ef-8c63-325b9636370a,2,0c2933f2-333d-4fed-a6de-5430123d876f
13f28782-c3a0-4ea4-a439-970a76b1bdfa,c044336d-c780-56de-937a-16c5cf0f35e0,1,ecbae28d-b0df-45e2-8818-34711897ebc5
1413c429-4cad-487d-948a-9684094c2271,576dadcd-ff7a-5f59-8ef9-20e99fe21d13,1,67e5e75c-df81-4e68-a928-35d4d5c49758
1413c429-4cad-487d-948a-9684094c2271,baf9ca6e-937b-5c6a-9993-724f7a71cf91,1,41c56a88-4eb7-4336-951a-24ef74f6705c
