order_id,date_time,branch,payment_type
d38dc6b0-0cc6-48c4-8cb0-37f5b635a84f,2024-04-26 09:58:00,Brixton,Card
6a1dd5bf-1bce-4e6d-8303-4b883452fcd7,2024-04-26 19:05:00,Brixton,Cash
d666b625-14ec-4ee6-bad7-da886690715e,2024-04-26 00:00:00,Brixton,Card
efe1f510-6b32-4c6f-ad85-3876403ef0d9,2024-04-26 17:02:00,Brixton,Cash
77a762be-b117-4bab-81f0-d95c2176dda4,2024-04-26 10:50:00,Brixton,Cash
cf18afc6-f6a0-460d-9dc4-308083a0566c,2024-04-26 19:14:00,Brixton,Card
2e09daa6-1191-47f3-a96b-3e2c131c56a5,2024-04-26 20:33:00,Brixton,Cash
7c961762-b73d-4435-9000-47b882edb53e,2024-04-26 22:32:00,Brixton,Card
c79d55a7-2492-475c-8017-f1421acd2b29,2024-04-26 22:43:00,Brixton,Card
cb1a44a0-78bf-4269-a349-608469a05bda,2024-04-26 07:20:00,Brixton,Card
d6d55605-0623-446c-a4c4-01b00d444af7,2024-04-26 00:00:00,Brixton,Card
164b6482-30b4-4a02-9422-60371e6466ca,2024-04-26 14:16:00,Brixton,Card
3292403e-72ac-4fb9-887c-39aebc049878,2024-04-26 13:26:00,Brixton,Card
90f8024c-96e1-4a5a-a7f4-eb34ad21f5f9,2024-04-26 21:22:00,Brixton,Card
afaa47c0-3092-4880-9acb-891da0603d7b,2024-04-26 13:53:00,Brixton,Cash
72d13fdb-4cec-4d51-8927-8ea6af2d0f96,2024-04-26 21:53:00,Brixton,Card
97a27874-c831-4fd7-a9b3-1b7d93661703,2024-04-26 11:03:00,Brixton,Card
74602927-f4dd-4c89-8341-358e0abcf5d2,2024-04-26 14:25:00,Brixton,Card
538b791a-9b87-473e-97b5-ec780e2acb93,2024-04-26 22:54:00,Brixton,Card
d1958a79-8908-4fd2-8456-db6b1fcb6422,2024-04-26 19:54:00,Brixton,Cash
16530f4d-22a9-4e8f-9c06-37c5caadb239,2024-04-26 00:00:00,Brixton,Card
d0ff1066-5f31-4c14-b936-325af5011ab5,2024-04-26 00:00:00,Brixton,Cash
47093d18-ec63-4492-b045-55bc1a4ecde7,2024-04-26 00:00:00,Brixton,Cash
7602f985-35b7-423f-9d1c-380f5ff55f29,2024-04-26 16:03:00,Brixton,Card
013d58fe-477c-4575-a36d-b4566e5b4894,2024-04-26 20:57:00,Brixton,Cash
37dacdd1-f9e8-4826-b916-38a0fb6bed14,2024-04-26 00:00:00,Brixton,Cash
a7259dbe-acc7-4ad3-945c-fbf42c36011b,2024-04-26 00:00:00,Brixton,Cash
99e258ff-dfe5-4b24-b70b-8057f4ce8b7d,2024-04-26 08:18:00,Brixton,Card
bee8d0c6-0463-41dc-892c-d36aa1f65960,2024-04-26 07:03:00,Brixton,Cash
6875f7b7-d0fc-430a-93f5-a30143bee377,2024-04-26 18:36:00,Brixton,Card
bf9d60c0-d06d-4f10-8bfe-12c01ba4f5d3,2024-04-26 14:12:00,Brixton,Card
aa080427-4d13-4122-8c02-d9637d5a0b9e,2024-04-26 16:51:00,Brixton,Card
1d29d436-6c5f-489f-9e91-b57ccd591600,2024-04-26 11:54:00,Brixton,Cash
2f80543c-c97c-48c5-8a1b-db6b0d8b2204,2024-04-26 00:00:00,Brixton,Cash
d3342b2d-0c01-4390-b9db-96049fe6371b,2024-04-26 09:36:00,Brixton,Card
1934972f-0020-4e15-bcc3-1dc0d1160b6f,2024-04-26 19:07:00,Brixton,Cash
322080e9-a34e-44f8-9bed-e4542f899c2f,2024-04-26 12:48:00,Brixton,Cash
bdbfa384-3e2b-4c3f-b4f2-c44786c6f2e9,2024-04-26 00:00:00,Brixton,Card
84f83c40-7b09-4611-8672-08ca62e89827,2024-04-26 00:00:00,Brixton,Card
5462210b-c359-4a72-8981-e2e10e45cbfa,2024-04-26 00:00:00,Brixton,Cash
12414d2e-bb6d-40e9-9135-d37914c5c01d,2024-04-26 09:42:00,Brixton,
c90647d2-8d2f-4e25-ba05-43687aedb90d,2024-04-26 07:31:00,Brixton,Card
85ed5772-0454-4908-9460-7bc3faae3baa,2024-04-26 12:13:00,Brixton,Cash
7336b1fa-f20c-4e18-910d-fa155749a0d4,2024-04-26 20:48:00,Brixton,Card
73410545-5862-4fbc-bbdf-5d2c8306e338,2024-04-26 09:16:00,Brixton,Card
41df8050-82b8-4df3-842a-e25e25957071,2024-04-26 18:47:00,Brixton,Card
33bfff99-55b7-4c5a-b003-2db19e06e620,2024-04-26 21:10:00,Brixton,Cash
ad6070f6-3578-4a70-b6fc-cb9a89e3b4e2,2024-04-26 08:42:00,Brixton,Cash
0501d5d8-c3c4-473a-acc6-33d7c09cd356,2024-04-26 21:33:00,Brixton,Cash
5cdfa60f-274c-4e7c-a7f5-ac938e1395e9,2024-04-26 21:40:00,Brixton,Card
1b405d83-f0ea-46f8-90d0-ab45d1e88a89,2024-04-26 12:02:00,Brixton,Cash
cb353d76-2feb-4270-8db4-22f4ea451571,2024-04-26 11:19:00,Brixton,Cash
e18f62f6-13f2-4fcd-b855-64f078a99d56,2024-04-26 00:00:00,Brixton,Cash
15497168-1dc2-41e8-93cf-dff568182bab,2024-04-26 18:13:00,Brixton,Cash
a1c00b5b-4104-4990-9096-4b470af0a9f1,2024-04-26 21:04:00,Brixton,Card
f31ddb8a-7be6-4886-bdb7-a57afcb56371,2024-04-26 21:27:00,Brixton,Card
8bf3a680-18b5-4ec0-906b-4d3076d1947a,2024-04-26 19:31:00,Brixton,Cash
3e168181-81f9-4d79-82e3-1b0af83d1c2f,2024-04-26 12:21:00,Brixton,Card
a5598086-53c0-4e0c-b00b-222b4741b474,2024-04-26 10:45:00,Brixton,Card
0333e0a5-107a-4b21-a159-a87adbe8e7ac,2024-04-26 11:51:00,Brixton,Cash
dc975aa5-67ca-4afa-8d4a-474a0b49928d,2024-04-26 10:16:00,Brixton,Card
dc25ac4e-61f0-4096-9d42-e97fd896c753,2024-04-26 18:04:00,Brixton,Card
715e8e88-8235-4098-8bca-40323ffb347b,2024-04-26 20:11:00,Brixton,Cash
e447feb1-d1de-41a7-9a7e-12c235614790,2024-04-26 22:43:00,Brixton,Cash
171fb9fd-03e7-4fa1-8e50-1b853c5fda16,2024-04-26 00:00:00,Brixton,Card
eb360d2c-9d37-40b3-922c-06afa2e9431a,2024-04-26 00:00:00,Brixton,Card
